price;title;category_id;base_price;initial_quantity;condition;date_created;city;state;country
66999;Roku Express 3960mx Streaming Tv Hd 512mb Con Control Remoto;MLA352001;66999;95;new;2024-04-30T20:08:21.000Z;Garín;Buenos Aires;Argentina
83000.0;Roku Premiere 3920 Estándar 4k Negro Reacondicionado;MLA352001;83000.0;3;new;2025-02-11T14:56:47.507Z;Belgrano;Capital Federal;Argentina
149999;Roku Tv Box Express 3941r 4k 2021 C/control Remoto Por Voz;MLA352001;149999;41;new;2024-05-09T16:37:51.000Z;Parque Chas;Capital Federal;Argentina
319990;Roku Ultra Lt Control Remoto De Voz 4k Negro Con 2gb Ram;MLA352001;319990;1001;new;2024-12-30T14:24:37.878Z;Chacarita;Capital Federal;Argentina
54523;Roku Premiere: Streaming Hd, 4k Y Hdr Con Wi-fi Con C Remoto;MLA352001;54523;134;new;2024-06-08T13:08:00.727Z;Florida Mitre;Buenos Aires;Argentina
73199;|Roku Express 3930 Estándar Hdmi;dts Digital Surround;dolby Por Pass-through De Hdmi 32mb Negro Con 512mb De Memoria Ram|;MLA352001;73199;673;new;2023-04-25T12:33:00.000Z;San Nicolás;Capital Federal;Argentina
69999;Roku Le 3930s4 Estándar Full Hd 32mb Negro Y Violeta;MLA352001;69999;113;new;2023-06-30T14:29:00.000Z;Haedo;Buenos Aires;Argentina
102373;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto;MLA352001;102373;14;new;2024-07-04T17:27:57.986Z;Almagro;Capital Federal;Argentina
137999;Roku 3820r Tv Stick 4k C/contro Por Voz;MLA352001;137999;304;new;2024-05-09T18:09:09.000Z;Parque Chas;Capital Federal;Argentina
49999.0;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;49999.0;14;new;2024-11-15T16:25:50.589Z;Belgrano;Capital Federal;Argentina
149999;Roku Tv Box Express 3941r 4k 2021 C/control Remoto Por Voz;MLA352001;149999;41;new;2024-05-08T20:39:08.000Z;Parque Chas;Capital Federal;Argentina
69999;Roku Premiere 4k Hdr Streaming + Control Remoto;MLA352001;69999;8;new;2025-01-09T17:23:30.389Z;Monserrat;Capital Federal;Argentina
72999;Roku Express 3960r Smart Tv Full Hd Hdmi Wifi Disney Netflix;MLA352001;72999;111;new;2023-02-13T20:26:51.000Z;CHACARITA;Capital Federal;Argentina
174999;Roku Stick 4k Streaming Tv Hdr Dolby Vision C/control Remoto;MLA352001;174999;28;new;2024-10-14T17:09:00.127Z;Garín;Buenos Aires;Argentina
72999;Roku Express 4k+ Control De Voz 4k Negro 3941;MLA352001;72999;24;new;2025-02-07T15:23:16.307Z;Almagro;Capital Federal;Argentina
142999;Roku Stick 4k Streaming Tv Hdr Dolby Vision C/control Remoto;MLA352001;142999;29;new;2024-10-14T17:01:13.739Z;Garín;Buenos Aires;Argentina
70719.0;Smart Tv Convertidor Roku Express Hd Control Remoto Pcreg;MLA352001;70719.0;752;new;2024-07-08T18:30:20.276Z;Almagro;Capital Federal;Argentina
153999;Roku 3820r Tv Stick 4k C/contro Por Voz;MLA352001;153999;303;new;2024-09-03T18:38:30.588Z;Parque Chas;Capital Federal;Argentina
89999;Reproductor Streaming Tv Roku Express Full Hd Wifi Smart Csi;MLA352001;89999;3357;new;2024-07-18T14:13:01.212Z;Parque Patricios;Capital Federal;Argentina
129999;Roku Stick 4k Streaming Tv Hdr Dolby Vision C/control Remoto;MLA352001;129999;177;new;2022-06-16T16:41:39.000Z;Garín;Buenos Aires;Argentina
79999;Reproductor Streaming Tv Roku Express Full Hd Fhd Wifi Smart;MLA352001;79999;3731;new;2024-07-15T14:20:22.666Z;Parque Patricios;Capital Federal;Argentina
74999;Roku Express 3960 Full Hd Wifi Dual 60fps Control Remoto App;MLA352001;74999;18;new;2023-03-01T18:59:40.000Z;Ituzaingó;Buenos Aires;Argentina
100000;Roku Express 3960 Hd Reproductor De Streaming Control Remoto;MLA352001;100000;2;new;2024-10-22T19:17:49.880Z;ALMAGRO;Capital Federal;Argentina
94999;Roku Express 3960mx Streaming Tv Hd 512mb Con Control Remoto;MLA352001;94999;84;new;2024-11-07T13:27:39.842Z;Garín;Buenos Aires;Argentina
89900;Roku Streaming Stick 4k 3820 Hdr Dolby Vision Con Fuente;MLA352001;89900;67;new;2024-11-20T20:28:17.433Z;Villa Crespo;Capital Federal;Argentina
127999;Roku Tv Box Express 3941r 4k 2021 C/control Remoto Por Voz;MLA352001;127999;48;new;2024-05-08T20:36:37.000Z;Parque Chas;Capital Federal;Argentina
77999;Roku Premier Transmisión Hd 4k Hdr Streaming Netflix 3920rw;MLA352001;77999;136;new;2021-11-28T15:19:55.000Z;Caba;Capital Federal;Argentina
75999;Roku Express 3960mx Streaming Tv Hd 512mb Con Control Remoto;MLA352001;75999;92;new;2024-11-07T13:27:46.850Z;Garín;Buenos Aires;Argentina
162999;Roku Stick 4k Streaming Tv Hdr Dolby Vision C/control Remoto;MLA352001;162999;30;new;2024-10-14T17:07:08.539Z;Garín;Buenos Aires;Argentina
127999;Roku Tv Box Express 3941r 4k 2021 C/control Remoto Por Voz;MLA352001;127999;54;new;2024-05-09T16:37:46.000Z;Parque Chas;Capital Federal;Argentina
95500;Roku Premiere 4k Hdr Streaming - Incluye Pilas Y Fuente;MLA352001;95500;35;new;2024-09-10T14:35:33.609Z;Bernal Oeste;Buenos Aires;Argentina
80000;Roku Streaming Stick 4k 3820  Hdr Dolby Vision Con Fuente;MLA352001;80000;67;new;2024-11-20T17:20:31.853Z;Villa Crespo;Capital Federal;Argentina
107999;Roku Express 3960mx Streaming Tv Hd 512mb Con Control Remoto;MLA352001;107999;60;new;2024-10-14T16:44:54.542Z;Garín;Buenos Aires;Argentina
115000;Convertidor Smart Tv Streaming Roku 3920rw Premiere 4k;MLA352001;115000;32;new;2024-09-01T22:20:56.647Z;Parque Patricios;Capital Federal;Argentina
106999;Roku Premiere 3920 Standar 4k Hdr Full Hd 1080p C/ Control;MLA352001;106999;30;new;2024-02-16T19:37:15.000Z;Mataderos;Capital Federal;Argentina
62290;Roku Express 3960r Smart Tv Full Hd Hdmi Wifi Disney Netflix;MLA352001;62290;40;new;2024-08-06T17:44:09.388Z;Balvanera;Capital Federal;Argentina
69999;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto;MLA352001;69999;93;new;2023-12-26T20:16:37.295Z;Parque Chacabuco;Capital Federal;Argentina
67500;Roku Express Hd 3960r Con Control Remoto Hdmi Wifi;MLA352001;67500;16;new;2024-09-19T15:34:15.349Z;Córdoba;Córdoba;Argentina
85999;Roku Express 3960mx Streaming Tv Hd 512mb Con Control Remoto;MLA352001;85999;84;new;2024-11-07T13:27:40.976Z;Garín;Buenos Aires;Argentina
152999;Roku Stick 4k Streaming Tv Hdr Dolby Vision C/control Remoto;MLA352001;152999;28;new;2024-10-14T17:03:50.550Z;Garín;Buenos Aires;Argentina
73990;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto;MLA352001;73990;9;new;2024-07-04T17:26:44.194Z;Almagro;Capital Federal;Argentina
87630.9;Roku Ultra Lt 4k Tv Box Hdmi, 2gb Ram, Wi-fi;MLA352001;87630.9;100;new;2024-12-27T01:45:41.693Z;Weston;Florida;United States of America
129999;Roku Express 4k Streaming Tv Uhd Hdr Con Control Remoto;MLA352001;129999;268;new;2024-10-14T16:52:31.395Z;Garín;Buenos Aires;Argentina
80599;Roku Express 4k+ 3941rw Full Hd Hdr Disney+ Wifi Control Voz;MLA352001;80599;25;new;2023-09-20T20:27:38.000Z;CHACARITA;Capital Federal;Argentina
169999;Reproductor Stream Tv Roku Streaming Stick 4k Dolby Hdr Csi;MLA352001;169999;3;new;2024-07-18T15:05:37.756Z;Parque Patricios;Capital Federal;Argentina
115000;Roku Streaming Stick 4k 3920rw Hdr Con Control Tv;MLA352001;115000;37;new;2024-09-02T02:34:05.437Z;Parque Patricios;Capital Federal;Argentina
142713.17;Reproductor De Streaming Roku Ultra Lt (4k/hdr/hd) Con V Mej;MLA352001;142713.17;26;new;2024-12-20T16:08:33.081Z;Miami;Florida;United States of America
125000;Reproductor De Streaming Roku Premier 4k Netflix Disney+ Sar;MLA352001;125000;16;new;2024-09-01T22:33:33.249Z;Parque Patricios;Capital Federal;Argentina
78000;Roku Streaming Stick 4k  3820r2;MLA352001;78000;10;new;2024-06-25T17:38:58.444Z;Bahía Blanca;Buenos Aires;Argentina
110000;Roku Tv Premiere 4k Hdmi Streaming Hdr + C/remoto !;MLA352001;110000;20;new;2024-09-02T01:11:45.093Z;Parque Patricios;Capital Federal;Argentina
79999;Roku Express 3960 Estándar Full Hd Con Control Remoto ;MLA352001;79999;5;new;2024-06-11T16:45:52.755Z;Villa Lugano;Capital Federal;Argentina
110000;Reproductor De Streaming Roku Premiere 4k;MLA352001;110000;16;new;2024-09-01T22:39:08.136Z;Parque Patricios;Capital Federal;Argentina
69990;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto;MLA352001;69990;7;new;2024-11-04T15:33:08.291Z;La Matanza;Buenos Aires;Argentina
103999;Roku Express 4k Streaming Tv Uhd Hdr Con Control Remoto;MLA352001;103999;268;new;2024-10-14T16:49:37.482Z;Garín;Buenos Aires;Argentina
66819.0;Roku Hd 3932rd Estándar Color Negro;MLA352001;66819.0;444;new;2024-10-30T12:42:50.402Z;Carcaraña;Santa Fe;Argentina
116599.0;Roku Express 3960 Estándar Full Hd Control Remoto;MLA352001;116599.0;21;new;2024-07-30T14:14:24.065Z;Villa Ortúzar;Capital Federal;Argentina
179562.72;Roku Premiere 3920 Standar 4k Hdr Full Hd 1080p C/control;MLA352001;179562.72;10;new;2023-11-16T13:56:29.000Z;San Cristóbal;Capital Federal;Argentina
115999;Roku Express 4k Streaming Tv Uhd Hdr Con Control Remoto;MLA352001;115999;268;new;2024-10-14T16:54:17.778Z;Garín;Buenos Aires;Argentina
73499;Roku Premier 3920rw Smart Tv 4k Hdr Hdmi Netflix Disney;MLA352001;73499;314;new;2021-11-28T15:16:01.000Z;Caba;Capital Federal;Argentina
69999;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto;MLA352001;69999;216;new;2023-12-28T14:35:10.421Z;Parque Chacabuco;Capital Federal;Argentina
94499;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto;MLA352001;94499;58;new;2023-12-26T20:20:08.000Z;Parque Chacabuco;Capital Federal;Argentina
115000;Roku Premier Smart Tv Full Box Convertidor Hdmi Wifi Netflix;MLA352001;115000;18;new;2024-09-02T02:46:23.805Z;Parque Patricios;Capital Federal;Argentina
895373.52;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto;MLA352001;895373.52;5;new;2025-03-13T14:31:15.075Z;Surfside;Florida;United States of America
108750;Roku Le 3930s4 Full Hd Youtube Netflix Media Soy Gamer;MLA352001;108750;2;new;2024-06-05T20:43:57.174Z;Belgrano;Capital Federal;Argentina
170659.91;Dispositivo De Transmisión Multimedia Roku Ultra Hd/4k/hdr;MLA352001;170659.91;11;new;2024-12-16T17:15:26.331Z;Doral;Florida;United States of America
115000;Roku Premier 3920r Smart Tv 4k Hdr Hdmi Disney Netflix;MLA352001;115000;17;new;2024-09-02T02:12:28.883Z;Parque Patricios;Capital Federal;Argentina
55999;Roku Le 3930s4 Estándar Hd 32mb Negro Y Violeta;MLA352001;55999;19;new;2025-02-03T14:32:31.584Z;Córdoba;Córdoba;Argentina
74999;Roku Hd 3932rd Estándar Color Negro / Makkax;MLA352001;74999;4;new;2025-01-15T16:04:19.949Z;Parque Chacabuco;Capital Federal;Argentina
103999;Reproductor De Streaming Roku Express 4k 3940mx2 1gb;MLA352001;103999;12;new;2024-07-30T14:30:01.669Z;Villa Ortúzar;Capital Federal;Argentina
124999;Reproductor De Streaming Roku Premier 4k;MLA352001;124999;1;new;2025-03-05T18:20:19.797Z;ALVEAR;Santa Fe;Argentina
109999;Reproductor Streaming Tv Roku Express Full Hd Wifi Smart Prm;MLA352001;109999;3339;new;2024-07-18T14:43:41.487Z;Parque Patricios;Capital Federal;Argentina
269990;Roku Ultra Lt 4801 De Voz 4k Negro Con 2gb De Memoria Ram;MLA352001;269990;999;new;2024-12-30T14:24:24.968Z;Chacarita;Capital Federal;Argentina
79900;Convertidor Roku Premiere 4k  Streaming Control Remoto /npo;MLA352001;79900;2;new;2025-03-12T17:52:29.636Z;San Nicolas;Capital Federal;Argentina
79999;Roku Express 4k+ Control De Voz 4k 3941r2;MLA352001;79999;2;new;2025-03-07T19:47:51.721Z;Recoleta;Capital Federal;Argentina
181999;Dispositivo De Transmisión Roku Express 4k Con Controlador;MLA352001;181999;3;new;2024-11-15T14:46:46.955Z;Villa Santa Rita;Capital Federal;Argentina
60297.0;Roku Le 3930s4 Hd 32mb ;MLA352001;60297.0;36;new;2024-07-24T19:07:26.048Z;capital federal;Capital Federal;Argentina
69999;Roku Le 3930s4 Full Hd 32mb Youtube Netflix Media Streaming;MLA352001;69999;7;new;2024-05-20T16:11:51.824Z;Rosario;Santa Fe;Argentina
143999;Reproductor De Streaming Roku Premier 4k;MLA352001;143999;1;new;2025-03-05T18:38:28.706Z;ALVEAR;Santa Fe;Argentina
79999;Reproductor De Streaming Roku Express Hdmi Hd Sin Cargador;MLA352001;79999;10;new;2025-03-11T15:29:51.365Z;Villa Lugano;Capital Federal;Argentina
143199;Reproductor Streaming Roku Express 4k 3940mx2 1gb De Ram;MLA352001;143199;11;new;2024-07-30T14:33:50.259Z;Villa Ortúzar;Capital Federal;Argentina
79588.8;Roku Le 3930s4 Estándar Hd 32mb Negro Y Violeta;MLA352001;79588.8;19;new;2024-09-19T21:58:02.739Z;Colegiales;Capital Federal;Argentina
144499;Reproductor De Streaming Roku Premier 4k;MLA352001;144499;1;new;2025-03-05T18:42:07.160Z;ALVEAR;Santa Fe;Argentina
79999;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;79999;159;new;2024-09-04T15:16:01.625Z;Garín;Buenos Aires;Argentina
103999;Roku Express 4k Streaming Tv Control Remoto 3940 1gb Negro;MLA352001;103999;40;new;2024-09-04T18:13:13.371Z;Garín;Buenos Aires;Argentina
111246.0;Roku Le 3930s4 Estándar Hd 32mb Negro Y Violeta;MLA352001;111246.0;12;new;2025-01-17T22:11:49.959Z;González Catan;Buenos Aires;Argentina
138999;Reproductor De Streaming Roku Premier 4k;MLA352001;138999;1;new;2025-03-05T18:32:28.865Z;ALVEAR;Santa Fe;Argentina
74999;Roku Express 3960 Full Hd 1080p Hdmi Netflix Hbo Disney Wifi;MLA352001;74999;36;new;2023-03-01T23:44:41.000Z;Ituzaingó;Buenos Aires;Argentina
90623;Roku Le 3930s4 Estándar Hd 32mb Negro Y Violeta;MLA352001;90623;12;new;2025-01-18T02:10:03.868Z;González Catan;Buenos Aires;Argentina
109375;Roku Premiere 3920 - Negro - Estándar Sin Trafo;MLA352001;109375;6;new;2023-08-08T21:33:02.000Z;Don Torcuato;Buenos Aires;Argentina
95500;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;95500;90;new;2024-07-23T20:45:18.013Z;Bernal Oeste;Buenos Aires;Argentina
69990;Roku Le 3930s4 Estándar Full Hd 32mb Negro Y Violeta;MLA352001;69990;5;new;2024-05-20T16:15:28.000Z;ROSARIO NORTE;Santa Fe;Argentina
94909.0;Roku Premiere 4k Hdr;MLA352001;94909.0;5;new;2022-07-01T20:06:23.000Z;Rosario;Santa Fe;Argentina
110000;Reproductor Streaming Roku 3920rw - Calidad 4k Ultra Hd;MLA352001;110000;15;new;2024-10-17T15:24:42.702Z;Parque Patricios;Capital Federal;Argentina
114999;Reproductor De Streaming Roku Premier 4k ;MLA352001;114999;11;new;2023-03-21T15:24:23.000Z;ALVEAR;Santa Fe;Argentina
83762.4;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;83762.4;17;new;2024-09-19T22:38:32.467Z;Colegiales;Capital Federal;Argentina
97499;Roku Hd 3932rd Color Negro;MLA352001;97499;5;new;2024-06-10T16:26:18.118Z;Parque Chacabuco;Capital Federal;Argentina
100000;Smart Box Roku Le 1080p Con Control Remoto C/hdmi Usb 3930s4;MLA352001;100000;20;new;2022-07-20T17:39:57.000Z;San Cristóbal;Capital Federal;Argentina
74999;Roku Express 3960 Estándar Hd Con Control Remoto Rosario;MLA352001;74999;1;new;2024-10-15T15:41:31.134Z;Rosario;Santa Fe;Argentina
107749.0;Roku Express 3960 Estándar Full Hd Control Remoto;MLA352001;107749.0;20;new;2024-07-30T14:12:35.257Z;Villa Ortúzar;Capital Federal;Argentina
91899.0;Roku Express 3960 Estándar Fhd Con Control Remoto;MLA352001;91899.0;21;new;2024-07-30T14:10:46.471Z;Villa Ortúzar;Capital Federal;Argentina
113500;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;113500;1;new;2024-11-12T09:03:01.982Z;Balvanera;Capital Federal;Argentina
88634;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto;MLA352001;88634;20;new;2025-02-05T13:34:58.972Z;Córdoba;Córdoba;Argentina
69999;Roku Express Device Tv 3960 Estándar Hd Con Control Remoto;MLA352001;69999;1;new;2025-01-15T21:02:40.493Z;Ramos Mejía;Buenos Aires;Argentina
110000;Roku Premiere 3920rw 4k Hdr Streaming Youtube Netflix Disney;MLA352001;110000;22;new;2024-09-01T22:17:58.228Z;Parque Patricios;Capital Federal;Argentina
104999;Roku Stick 4k Streaming Tv Hdr Dolby Vision C/control Remoto;MLA352001;104999;170;new;2022-06-16T17:22:24.000Z;Garín;Buenos Aires;Argentina
151733.1;Roku Premiere 3920 Estándar 4k Negro;MLA352001;151733.1;10;new;2024-05-20T19:12:39.192Z;Balvanera;Capital Federal;Argentina
218750;Reproductor Streaming Roku Premiere 3920rw Hd 4k Blanco;MLA352001;218750;3;new;2024-11-15T11:52:28.711Z;Villa Santa Rita;Capital Federal;Argentina
72879.0;Roku Le 3930s4 Estándar Full Hd Streaming Con Control Pcreg;MLA352001;72879.0;2;new;2024-04-23T20:19:56.000Z;Almagro;Capital Federal;Argentina
77999;Roku Express 3960 Estándar Full Hd Negro;MLA352001;77999;14;new;2023-05-17T23:21:24.000Z;Rosario;Santa Fe;Argentina
64999;Roku Express 4k+ Control De Voz 4k Negro 3941;MLA352001;64999;5;new;2025-03-18T17:55:08.216Z;Ciudad Autonoma de Buenos Aires;Capital Federal;Argentina
296990;Roku Ultra Lt Wifi Y Bluetooth 4k Negro Con 2gb Ram;MLA352001;296990;999;new;2024-12-30T14:24:26.444Z;Chacarita;Capital Federal;Argentina
119999;Roku Stick 4k Streaming Tv Hdr Dolby Vision C/control Remoto;MLA352001;119999;113;new;2024-04-30T20:25:46.000Z;Garín;Buenos Aires;Argentina
109369.0;Roku Premiere 4k Hdr;MLA352001;109369.0;2;new;2022-07-01T20:06:56.000Z;Rosario;Santa Fe;Argentina
94995;Convertidor Roku Premiere 4k Hdr Streaming + C/remoto Remoto;MLA352001;94995;3;new;2024-07-24T14:20:18.898Z;Lanus Este;Buenos Aires;Argentina
99999;Roku Express 3960 Full Hd Wifi Control Remoto Hbo Disney +;MLA352001;99999;20;new;2023-03-01T23:46:25.000Z;Ituzaingó;Buenos Aires;Argentina
74000;Roku Le 3930s4 Estándar Full Hd 32mb Negro Y Violeta;MLA352001;74000;5;new;2024-05-17T14:33:38.000Z;centro;Capital Federal;Argentina
110000;Convertidor Streaming Roku Premiere 4k Youtube Netflix;MLA352001;110000;16;new;2024-09-01T22:56:47.993Z;Parque Patricios;Capital Federal;Argentina
110000;Roku Premier 3920r Smart Tv 4k Hdr Hdmi Netflix Disney;MLA352001;110000;15;new;2024-09-01T22:05:04.342Z;Parque Patricios;Capital Federal;Argentina
110000; Roku Premiere - Reproductor De Streaming Con Control Remoto;MLA352001;110000;15;new;2024-10-17T15:21:43.478Z;Parque Patricios;Capital Federal;Argentina
76999;Roku Express 3960 Estándar Hd Con Control Remoto;MLA352001;76999;5;new;2025-01-14T19:51:28.614Z;Villa Devoto;Capital Federal;Argentina
110000;Roku Premiere 3920rw 4k Streaming Youtube Netfli;MLA352001;110000;15;new;2024-10-17T15:15:01.116Z;Parque Patricios;Capital Federal;Argentina
69999;Roku Express 3930 Fullhd Negro Netflix Disney Star Hbo Prime;MLA352001;69999;112;new;2023-09-28T18:24:02.000Z;Haedo;Buenos Aires;Argentina
79989;Roku Tv Premiere 4k Hdmi Streaming Hdr + C/remoto! La Plata;MLA352001;79989;3;new;2024-05-30T15:55:21.196Z;La Plata;Buenos Aires;Argentina
99899;Roku Premier 3920r Smart Tv 4k Hdr Hdmi Netflix Disney;MLA352001;99899;14;new;2022-11-03T20:41:56.000Z;San Isidro;Buenos Aires;Argentina
104999.0;Roku Le 3930s3 Estándar Hd Blanco Y Negro Ade Ramos;MLA352001;104999.0;1;new;2024-01-21T14:41:31.000Z;Ramos Mejía;Buenos Aires;Argentina
94499;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto;MLA352001;94499;70;new;2023-12-28T14:38:31.000Z;Parque Chacabuco;Capital Federal;Argentina
88949.0;Roku Express 3960 Estándar Fhd Control Remoto;MLA352001;88949.0;23;new;2024-07-30T14:11:43.180Z;Villa Ortúzar;Capital Federal;Argentina
115432.72;Roku Premier Smart Box 3920 Standar 4k Hdr Full Hd 1080p ;MLA352001;115432.72;7;new;2023-11-16T13:43:05.000Z;San Cristóbal;Capital Federal;Argentina
110000;Roku. Roku Tv Premiere 4k Hdmi Streaming Hdr + C/remoto!;MLA352001;110000;15;new;2024-10-17T15:08:31.471Z;Parque Patricios;Capital Federal;Argentina
110000;Roku Premier 3920rw Smart Tv 4k Hdr Hdmi Netflix Disney;MLA352001;110000;15;new;2024-09-02T01:06:01.105Z;Parque Patricios;Capital Federal;Argentina
79999;Roku Express 4k+ Control De Voz 4k 3941r2;MLA352001;79999;2;new;2025-03-07T19:37:21.475Z;Recoleta;Capital Federal;Argentina
123250;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;123250;1;new;2024-08-06T12:53:39.432Z;Firmat;Santa Fe;Argentina
159999;Roku Express 4k Streaming Tv Uhd Hdr Con Control Remoto;MLA352001;159999;531;new;2024-11-07T13:27:52.639Z;Garín;Buenos Aires;Argentina
72599;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;72599;15;new;2024-10-02T15:56:02.889Z;San Cristóbal;Capital Federal;Argentina
110000;Tv Box Roku Premiere 3920rw 4k Hdr Netflix Disney+ Sart+ Hbo;MLA352001;110000;16;new;2024-09-02T01:03:05.504Z;Parque Patricios;Capital Federal;Argentina
142999;Roku Express 4k Streaming Tv Uhd Hdr Con Control Remoto;MLA352001;142999;267;new;2024-10-14T16:56:55.418Z;Garín;Buenos Aires;Argentina
110050;Roku Premiere 3920rw 4k Hdr Vdgmrs;MLA352001;110050;2;new;2024-10-16T21:44:45.544Z;Belgrano;Capital Federal;Argentina
72599;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;72599;16;new;2024-10-02T15:56:04.216Z;San Cristóbal;Capital Federal;Argentina
99999;Roku Express 4k Streaming Tv Uhd Hdr Con Control Remoto;MLA352001;99999;572;new;2022-06-16T17:22:22.000Z;Garín;Buenos Aires;Argentina
79999;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;79999;25;new;2024-07-30T14:09:33.429Z;Villa Ortúzar;Capital Federal;Argentina
109999;Roku Express 4k Streaming Tv Uhd Hdr Con Control Remoto;MLA352001;109999;534;new;2024-04-30T20:13:28.000Z;Garín;Buenos Aires;Argentina
83990;Roku Express Hd 3960r Con Control Remoto Hdmi Wifi Cts;MLA352001;83990;3;new;2024-09-19T15:36:29.577Z;Córdoba;Córdoba;Argentina
122839;Roku Tv Express Full Smart Tv Box Convertidor Hdmi + Control;MLA352001;122839;5;new;2024-12-30T18:43:03.385Z;Balvanera;Capital Federal;Argentina
95999;Roku Express 4k+ Control De Voz 4k 3941r2;MLA352001;95999;2;new;2025-03-07T19:47:52.699Z;Recoleta;Capital Federal;Argentina
85740.35;Roku Express 3960 Rw Estándar Full Hd Negro;MLA352001;85740.35;10;new;2023-10-12T18:15:31.000Z;CORDOBA CAPITAL;Córdoba;Argentina
84999;Roku Express 4k 3940 Estándar Negro Con 1gb De Memoria Ram ;MLA352001;84999;2;new;2023-02-02T20:24:27.000Z;Ramos Mejía;Buenos Aires;Argentina
118499;Roku Premiere 3920 Standar 4k & Hdr & Full Hd 1080p;MLA352001;118499;1;new;2023-11-15T14:34:52.000Z;Merlo;Buenos Aires;Argentina
99999;Roku Express 3960 Full Hd 1080p Netflix Disney C/ Remoto +;MLA352001;99999;14;new;2023-03-01T19:26:45.000Z;Ituzaingó;Buenos Aires;Argentina
132999;Roku Express 4k Streaming Tv Uhd Hdr Con Control Remoto;MLA352001;132999;531;new;2024-11-07T13:27:47.345Z;Garín;Buenos Aires;Argentina
159250;Reproductor Streaming Roku Express Hd 3960r Negro;MLA352001;159250;3;new;2024-11-15T15:10:27.762Z;Villa Santa Rita;Capital Federal;Argentina
110000;Tv Box Roku Premiere 4k 3920rw + Control Remoto;MLA352001;110000;15;new;2024-09-02T01:16:09.111Z;Parque Patricios;Capital Federal;Argentina
207999;Reproductor Streaming Roku Express 3940mx 1gb 4k+hdr Negro;MLA352001;207999;3;new;2024-11-15T14:48:38.907Z;Villa Santa Rita;Capital Federal;Argentina
181999;Reproductor Streaming Roku Express Hd 3960r Negro;MLA352001;181999;3;new;2024-11-15T17:45:54.837Z;Villa Santa Rita;Capital Federal;Argentina
95999;Roku Express 4k+ Control De Voz 4k 3941r2;MLA352001;95999;2;new;2025-03-07T19:46:35.524Z;Recoleta;Capital Federal;Argentina
99899;Roku Express 3930  Streaming Tv Hd Con Control Remoto ;MLA352001;99899;5;new;2023-12-27T13:59:27.000Z;San Isidro;Buenos Aires;Argentina
72294.26;Roku Express 3960 Rw Estándar Full Hd Negro ;MLA352001;72294.26;8;new;2023-10-12T18:15:50.000Z;CORDOBA CAPITAL;Córdoba;Argentina
79999;Roku Express 4k+ Control De Voz 4k 3941r2;MLA352001;79999;2;new;2025-03-07T19:46:34.255Z;Recoleta;Capital Federal;Argentina
105000;Roku Express 3960 Estándar Full Hd Con Control Remoto;MLA352001;105000;5;new;2024-10-21T15:09:44.990Z;La Plata;Buenos Aires;Argentina
105400;Roku Express Hd 3960rw Negro Vdgmrs;MLA352001;105400;18;new;2024-10-16T21:38:56.832Z;Belgrano;Capital Federal;Argentina
79288.86;Tv Box Roku Premiere 3920rw 4k Hdr Netflix Disney+ Sart+ Hbo;MLA352001;79288.86;8;new;2023-09-28T19:12:31.000Z;Merlo;Buenos Aires;Argentina
85999;Roku Espress 3960ew;MLA352001;85999;10;new;2024-11-30T08:35:37.569Z;Barracas;Capital Federal;Argentina
131375.57;Roku Premiere 3920 4k Estándar Full Hd C/ Control Remoto;MLA352001;131375.57;3;new;2022-07-20T17:52:55.000Z;General San Martín;Buenos Aires;Argentina
89413;Roku Express 3930 Hd 512mb Ram Streaming Fácil De Usar;MLA352001;89413;1;new;2024-12-30T17:54:04.475Z;Lomas de Zamora;Buenos Aires;Argentina
125000;Roku Express 3930 Estándar Full Hd Negro Con Control Remoto;MLA352001;125000;36;new;2022-08-26T14:06:54.000Z;San Cristóbal;Capital Federal;Argentina
110000;Convertidor Roku Premiere 4k Hdr Streaming + Control Remoto;MLA352001;110000;15;new;2024-09-01T22:26:11.092Z;Parque Patricios;Capital Federal;Argentina
249999;Reproductor Streaming Roku Premiere 3920rw Hd 4k Blanco;MLA352001;249999;3;new;2024-11-15T11:54:14.036Z;Villa Santa Rita;Capital Federal;Argentina
153999;Roku 3820r Tv Stick 4k C/contro Por Voz;MLA352001;153999;205;new;2024-09-03T18:31:47.245Z;Parque Chas;Capital Federal;Argentina
